distance_cm,weight_kg,vibration_g,vibration_x,vibration_y,vibration_z,material_flow_rate_tph,state_label,is_anomaly,fault_type,signal_dropout,bed_height_cm,true_distance_cm,true_weight_kg,gravity_accel_mps2,friction_angle_deg,effective_accel_mps2,ore_velocity_mps,hx711_electrical_noise_kg,hx711_drift_kg,mpu6050_bias_g,mpu6050_jitter_g
50.8,330.0,3.12,1.04,1.26,2.63,257.3,0,0,none,False,49.07,50.93,325.2,9.81,25.286,5.37779,2.55617,-1.9605,6.6567,-0.05194,-0.01269
61.1,263.5,3.17,0.97,1.08,2.83,235.3,0,0,none,False,38.774,61.226,271.623,9.81,25.029,5.40856,2.56347,-2.3894,-5.6854,-0.04915,0.02215
11.7,1059.0,0.2,0.06,0.09,0.12,6.0,2,0,none,False,88.852,11.148,1061.547,9.81,37.321,3.74613,0.03793,1.8032,-4.1281,0.01862,0.01594
55.7,306.0,3.19,1.18,1.42,2.62,272.8,0,0,none,False,44.745,55.255,303.822,9.81,23.623,5.57487,2.60259,3.29,-1.1447,-0.05828,0.00875
9.8,1113.5,0.13,0.02,0.07,0.13,5.4,2,0,none,False,89.82,10.18,1115.95,9.81,39.009,3.47786,0.03654,1.0573,-3.656,-0.00068,-0.02829
34.2,608.0,1.34,0.46,0.67,1.03,100.3,1,0,none,False,65.665,34.335,616.361,9.81,34.604,4.15365,0.99844,-1.2496,-6.9831,0.04333,-0.01926
56.8,281.5,3.07,0.97,1.24,2.65,236.4,0,0,none,False,42.274,57.726,285.208,9.81,25.7,5.32786,2.54428,2.5587,-6.0342,-0.04037,-0.06011
50.9,328.5,3.18,1.32,1.47,2.5,251.1,0,0,none,False,49.436,50.564,335.611,9.81,25.815,5.31393,2.54095,-4.6039,-2.5377,-0.00342,0.01048
60.7,284.0,3.22,1.4,1.18,2.64,254.4,0,0,none,False,39.773,60.227,287.543,9.81,23.523,5.5866,2.60533,1.6197,-5.1295,-0.01312,-0.01281
24.0,674.0,1.44,0.55,0.52,1.22,94.1,1,0,none,False,76.522,23.478,680.895,9.81,29.348,4.87211,1.08135,0.3902,-7.1374,0.0467,-0.02189
5.6,1022.5,0.17,0.05,0.03,0.15,1.0,2,0,none,False,94.753,5.247,1026.232,9.81,37.088,3.78228,0.03811,-0.4763,-3.0937,0.03621,-0.03288
55.5,323.5,3.11,1.4,0.98,2.6,266.7,0,0,none,False,43.953,56.047,332.028,9.81,26.865,5.18561,2.51008,-1.8681,-6.7196,-0.02224,0.00379
6.4,1124.0,0.13,0.1,0.04,0.13,2.7,2,0,none,False,93.491,6.509,1128.069,9.81,36.94,3.8051,0.03823,-0.1919,-3.7555,-0.04484,0.01328
27.8,701.5,1.32,0.47,0.53,1.09,89.3,1,0,none,False,72.121,27.879,702.974,9.81,36.756,3.83332,0.95916,2.1524,-3.4901,0.05894,-0.0114
55.5,306.5,3.18,1.6,1.24,2.47,233.4,0,0,none,False,44.599,55.401,313.803,9.81,26.028,5.2881,2.53477,0.416,-7.9052,0.02122,0.00029
27.1,641.5,1.42,0.58,0.5,1.16,101.5,1,0,none,False,73.136,26.864,650.611,9.81,31.032,4.65075,1.05649,-1.792,-7.2581,0.02612,0.00136
22.6,691.5,1.35,0.68,0.54,1.05,100.9,1,0,none,False,77.63,22.37,685.188,9.81,32.37,4.46914,1.03566,1.0811,5.1179,-0.01296,0.00114
31.3,636.0,1.36,0.46,0.57,1.1,98.6,1,0,none,False,68.696,31.304,639.749,9.81,34.057,4.23247,1.00787,1.9966,-5.7586,0.05061,-0.02199
21.4,703.5,1.24,0.39,0.42,1.09,95.1,1,0,none,False,78.547,21.453,701.269,9.81,35.355,4.04381,0.98515,-0.4466,2.5729,-0.04078,-0.01652
75.2,156.5,3.18,1.07,1.58,2.5,245.9,0,0,none,False,24.719,75.281,162.287,9.81,24.522,5.46895,2.57775,2.1529,-7.7845,-0.02481,-0.00683
58.7,281.5,3.09,1.1,1.11,2.66,222.7,0,0,none,False,41.401,58.599,286.264,9.81,27.983,5.04623,2.47612,0.7847,-5.5159,-0.04089,0.03994
30.6,635.0,1.38,0.54,0.5,1.16,102.0,1,0,none,False,69.767,30.233,636.881,9.81,30.484,4.72356,1.06473,-4.3315,2.4302,0.01626,-0.03028
50.9,335.0,3.07,1.5,1.32,2.31,251.8,0,0,none,False,48.483,51.517,334.321,9.81,26.826,5.19042,2.51125,2.9841,-2.4467,-0.05423,-0.00585
59.8,268.0,3.22,1.31,1.32,2.65,237.7,0,0,none,False,40.02,59.98,272.655,9.81,24.861,5.4287,2.56824,2.0326,-6.6923,-0.01004,0.02602
54.4,316.0,3.21,1.39,1.55,2.41,238.6,0,0,none,False,45.804,54.196,324.61,9.81,24.058,5.52386,2.59065,-0.6249,-7.8296,-0.02481,0.00256
10.6,1146.5,0.21,0.07,0.1,0.15,3.5,2,0,none,False,89.583,10.417,1150.1,9.81,38.133,3.61874,0.03728,-0.1481,-3.4058,0.02952,0.01272
24.3,672.5,1.31,0.49,0.54,1.09,93.8,1,0,none,False,75.627,24.373,673.394,9.81,34.803,4.1247,0.99495,-3.485,2.82,0.03467,-0.04333
4.9,24.5,3.67,1.59,1.62,2.85,184.7,0,1,inverted_physics,False,42.726,57.274,296.489,9.81,26.536,5.226,2.51984,1.0516,-2.0719,0.0668,0.03711
9.5,1105.0,0.19,0.09,0.13,0.15,3.2,2,0,none,False,90.515,9.485,1106.87,9.81,41.287,3.09496,0.03447,1.3464,-3.2314,0.04549,-0.01741
55.3,292.5,3.17,1.34,1.0,2.72,252.9,0,0,none,False,44.466,55.534,297.833,9.81,22.475,5.7081,2.6335,1.6778,-7.1095,-0.05295,-0.05497
51.0,341.5,3.14,1.28,1.06,2.65,211.0,0,0,none,False,48.835,51.165,331.186,9.81,26.721,5.20336,2.51438,3.0596,7.3928,0.00062,-0.00266
62.3,251.0,3.13,1.14,1.54,2.47,240.9,0,0,none,False,37.198,62.802,258.541,9.81,26.793,5.19445,2.51222,-0.9708,-6.3384,0.01598,-0.02077
50.1,336.0,3.12,0.96,1.48,2.59,251.2,0,0,none,False,49.965,50.035,342.384,9.81,22.642,5.6888,2.62905,0.3599,-6.5871,-0.06707,-0.09124
6.8,1088.0,0.18,0.1,0.09,0.14,4.3,2,0,none,False,93.384,6.616,1092.075,9.81,35.697,3.99311,0.03916,-1.6431,-2.6382,0.02327,-0.0131
51.0,348.0,3.2,1.55,1.05,2.61,251.2,0,0,none,False,48.67,51.33,348.229,9.81,25.143,5.395,2.56026,0.3439,-0.4196,-0.02673,0.03812
55.4,325.5,3.23,1.39,1.5,2.5,225.0,0,0,none,False,44.734,55.266,326.124,9.81,24.644,5.45449,2.57434,-0.9777,0.112,0.00387,0.01617
51.3,314.0,3.15,1.3,1.43,2.49,252.4,0,0,none,False,48.888,51.112,319.764,9.81,25.164,5.39247,2.55966,-0.7521,-5.1995,-0.00772,-0.03382
58.7,287.5,3.24,1.51,1.03,2.66,239.3,0,0,none,False,41.386,58.614,291.837,9.81,23.442,5.59603,2.60752,-1.4869,-2.8159,-0.02443,0.02037
61.6,245.0,3.1,1.07,1.47,2.51,255.2,0,0,none,False,38.261,61.739,250.08,9.81,25.684,5.32983,2.54475,-0.4442,-4.8186,-0.01274,-0.06241
53.1,320.5,3.12,1.39,0.99,2.63,249.4,0,0,none,False,46.793,53.207,324.056,9.81,27.224,5.14114,2.4993,-0.2693,-3.3644,0.01859,-0.01348
55.3,310.0,3.04,1.52,1.34,2.29,256.4,0,0,none,False,44.913,55.087,315.824,9.81,26.716,5.20393,2.51451,0.6709,-6.3014,-0.05327,-0.04632
61.1,263.0,3.09,0.95,1.39,2.62,238.1,0,0,none,False,39.223,60.777,259.336,9.81,26.278,5.25769,2.52747,-0.9775,4.488,-0.02352,-0.04208
8.3,1066.5,0.18,0.05,0.07,0.15,3.6,2,0,none,False,91.807,8.193,1074.451,9.81,38.724,3.52411,0.03679,-3.9089,-3.8336,-0.00769,0.02546
50.1,335.0,3.25,1.02,1.12,2.86,272.0,0,0,none,False,50.432,49.568,337.325,9.81,22.92,5.65677,2.62164,1.1027,-3.6747,-0.00709,-0.00502
19.7,717.5,1.46,0.61,0.74,1.1,103.8,1,0,none,False,80.145,19.855,717.877,9.81,29.079,4.90682,1.08519,3.5783,-4.0103,0.05778,-0.02367
43.3,374.0,3.1,1.39,1.2,2.53,243.5,0,0,none,False,56.877,43.123,381.933,9.81,27.131,5.15266,2.50209,-0.794,-7.2793,-0.05008,0.02575
56.8,289.0,3.14,1.17,1.32,2.61,214.8,0,0,none,False,43.265,56.735,296.438,9.81,24.372,5.48681,2.58195,0.4633,-7.8692,-0.06011,-0.01826
30.0,621.5,1.41,0.65,0.52,1.16,93.5,1,0,none,False,70.304,29.696,625.379,9.81,32.077,4.5094,1.04032,-0.5678,-3.3498,0.06352,-0.02406
25.3,708.0,1.34,0.41,0.57,1.17,101.7,1,0,none,False,74.931,25.069,705.515,9.81,30.714,4.69303,1.06129,-0.8973,3.2014,-0.03739,-0.01663
59.5,276.5,3.26,1.31,1.03,2.83,252.3,0,0,none,False,40.658,59.342,279.461,9.81,22.359,5.7214,2.63657,3.8984,-6.6543,-0.04941,0.02155
65.8,218.5,3.13,1.21,1.43,2.49,238.2,0,0,none,False,34.742,65.258,222.186,9.81,24.536,5.46731,2.57736,0.697,-4.4251,-0.02494,-0.05405
26.5,640.0,1.33,0.45,0.62,1.07,98.8,1,0,none,False,73.496,26.504,638.672,9.81,32.793,4.41057,1.02885,-1.5985,2.7684,0.01353,-0.03399
7.1,1024.0,0.13,0.05,0.11,0.1,2.0,2,0,none,False,92.151,7.849,1028.675,9.81,34.935,4.10545,0.03971,-3.133,-1.4262,0.01449,-0.05305
60.2,273.5,3.0,1.04,1.16,2.55,243.4,0,0,none,False,40.043,59.957,276.841,9.81,29.699,4.82652,2.42161,-2.2258,-1.1441,-0.0151,-0.01525
9.3,1085.0,0.29,0.09,0.07,0.22,3.4,2,0,none,False,90.675,9.325,1092.774,9.81,36.548,3.86501,0.03852,-5.3505,-2.5264,0.07783,0.04471
63.9,264.0,3.18,1.02,1.55,2.53,262.5,0,0,none,False,36.511,63.489,265.877,9.81,24.283,5.49726,2.58441,-1.9872,-0.0124,-0.04286,0.00561
21.8,709.5,1.37,0.69,0.52,1.05,94.5,1,0,none,False,78.426,21.574,707.057,9.81,35.216,4.06423,0.98763,0.3832,1.9098,0.01808,0.04671
55.0,311.0,3.02,1.28,1.0,2.58,246.0,0,0,none,False,44.658,55.342,310.505,9.81,28.263,5.01088,2.46743,1.5166,-0.825,-0.05094,-0.00918
45.6,347.5,3.13,1.14,1.48,2.5,238.7,0,0,none,False,54.034,45.966,354.432,9.81,25.795,5.31641,2.54154,-2.1879,-4.6567,-0.04149,-0.00079
11.5,1045.0,0.2,0.12,0.1,0.18,4.4,2,0,none,False,89.184,10.816,1049.846,9.81,38.498,3.56052,0.03698,-3.8714,-0.7798,0.02054,0.01058
59.0,267.0,3.12,1.0,1.13,2.76,224.1,0,0,none,False,41.262,58.738,273.275,9.81,25.977,5.29429,2.53625,0.566,-6.8142,-0.04715,0.00731
50.1,336.5,3.01,1.24,1.2,2.47,233.3,0,0,none,False,50.427,49.573,341.475,9.81,29.648,4.83322,2.4233,0.6635,-5.8878,-0.06547,0.04667
6.3,1117.5,0.2,0.1,0.07,0.17,2.8,2,0,none,False,94.096,5.904,1119.031,9.81,34.148,4.21942,0.04025,0.4458,-2.0148,0.0415,-0.00494
20.2,685.0,1.43,0.68,0.69,1.04,87.2,1,0,none,False,79.45,20.55,691.207,9.81,32.136,4.50123,1.03937,-1.8453,-4.5377,0.04548,0.01742
64.1,230.5,3.45,1.23,1.55,2.85,237.7,0,0,none,False,35.712,64.288,235.222,9.81,17.617,6.24915,2.75549,-0.9355,-3.8463,-0.0286,0.04875
59.3,291.5,3.25,1.6,1.44,2.45,256.7,0,0,none,False,40.714,59.286,283.586,9.81,23.443,5.59599,2.60751,1.1437,6.5238,-0.04355,0.04009
58.8,284.5,3.17,1.45,1.12,2.59,247.7,0,0,none,False,41.314,58.686,288.666,9.81,24.268,5.4991,2.58484,1.0624,-5.0938,-0.05906,0.00408
61.2,263.5,3.13,1.24,0.95,2.71,250.8,0,0,none,False,38.89,61.11,269.678,9.81,27.367,5.1234,2.49498,0.4996,-6.8959,-0.01313,0.0341
62.8,254.5,3.29,1.11,1.11,2.87,251.0,0,0,none,False,37.529,62.471,264.199,9.81,23.841,5.54939,2.59663,-2.4348,-7.3838,-0.00344,0.0536
56.5,283.0,3.35,1.65,1.56,2.53,276.1,0,0,none,False,43.336,56.664,283.041,9.81,19.88,6.00122,2.70027,2.7754,-3.0486,-0.02905,0.02019
49.2,307.5,3.15,1.44,1.0,2.62,250.0,0,0,none,False,50.84,49.16,313.056,9.81,26.099,5.27952,2.53271,0.1425,-5.7718,-0.03474,0.03018
30.5,652.0,1.41,0.46,0.65,1.16,94.8,1,0,none,False,69.833,30.167,652.282,9.81,31.056,4.64745,1.05612,0.0156,-0.0712,0.04007,-0.01391
20.1,725.5,1.52,0.47,0.7,1.26,110.0,1,0,none,False,79.822,20.178,729.605,9.81,27.716,5.07974,1.10415,3.7373,-7.6058,0.04836,0.03127
26.5,642.0,1.36,0.42,0.52,1.15,96.4,1,0,none,False,73.587,26.413,650.829,9.81,33.77,4.27338,1.01272,-1.2326,-7.5651,0.02696,-0.00338
19.8,670.5,1.5,0.59,0.55,1.25,98.9,1,0,none,False,80.432,19.568,673.255,9.81,30.199,4.76111,1.06896,0.688,-3.3791,0.0672,0.0325
54.6,313.0,3.2,1.18,1.27,2.71,239.9,0,0,none,False,45.423,54.577,303.6,9.81,24.938,5.41951,2.56607,4.2133,5.4267,0.01865,-0.01709
49.9,325.0,3.16,1.55,1.18,2.53,224.9,0,0,none,False,49.872,50.128,326.234,9.81,24.542,5.46662,2.5772,4.386,-5.5179,-0.05356,0.00137
60.4,278.5,3.08,1.41,1.23,2.45,233.1,0,0,none,False,39.455,60.545,283.055,9.81,27.787,5.07088,2.48216,-1.241,-3.3491,-0.0303,0.01547
62.5,246.0,3.24,1.44,1.31,2.58,247.5,0,0,none,False,37.127,62.873,251.66,9.81,22.605,5.69309,2.63004,-0.6738,-4.7486,-0.0348,0.00109
51.6,316.0,3.25,1.17,1.53,2.61,247.5,0,0,none,False,48.484,51.516,322.037,9.81,23.024,5.64464,2.61882,0.4758,-6.4637,0.00355,-0.01721
53.4,317.5,3.14,1.03,1.09,2.74,238.6,0,0,none,False,47.563,52.437,316.59,9.81,24.446,5.47806,2.57989,2.0381,-0.9847,-0.046,-0.02999
25.9,679.5,1.42,0.63,0.42,1.2,103.6,1,0,none,False,74.208,25.792,677.752,9.81,31.268,4.61898,1.05288,0.7977,0.8074,0.0591,-0.02558
65.1,241.5,3.09,0.98,1.13,2.72,246.0,0,0,none,False,35.447,64.553,242.929,9.81,27.586,5.09598,2.4883,0.4504,-1.7251,-0.02652,0.01241
33.6,625.5,1.36,0.56,0.45,1.19,101.5,1,0,none,False,66.348,33.652,623.034,9.81,31.814,4.54523,1.04444,-0.7465,3.0149,-0.03526,0.01712
57.6,293.0,3.24,1.15,1.49,2.6,256.4,0,0,none,False,42.363,57.637,294.637,9.81,22.312,5.72677,2.63781,-1.8129,0.2804,-0.06227,0.0138
54.1,306.5,2.97,1.0,1.21,2.55,227.2,0,0,none,False,46.445,53.555,305.73,9.81,29.041,4.91158,2.44286,1.4903,-0.8716,-0.05237,-0.03392
44.4,378.5,3.15,1.53,1.45,2.36,259.1,0,0,none,False,55.737,44.263,385.577,9.81,24.87,5.42764,2.56799,-1.6453,-5.4888,-0.00411,-0.05105
60.3,250.5,3.34,1.53,1.09,2.79,253.5,0,0,none,False,39.654,60.346,258.306,9.81,21.551,5.81368,2.65775,-0.9865,-6.6569,-0.00973,0.04491
59.6,277.0,3.29,1.47,1.4,2.63,241.6,0,0,none,False,39.937,60.063,268.294,9.81,21.671,5.80006,2.65463,2.2766,6.5805,-0.04087,0.02805
47.4,357.0,3.14,1.3,1.5,2.43,231.2,0,0,none,False,52.215,47.785,360.445,9.81,26.51,5.22923,2.52062,-0.7583,-2.5398,-0.04261,0.04007
43.2,364.5,3.25,1.58,1.24,2.58,251.6,0,0,none,False,56.976,43.024,370.14,9.81,22.669,5.68571,2.62833,-1.3062,-4.0971,-0.0538,0.02754
23.0,652.5,1.42,0.71,0.46,1.16,107.2,1,0,none,False,76.991,23.009,653.851,9.81,29.589,4.84083,1.07787,-2.0317,0.4728,0.03746,-0.02724
54.8,315.0,3.15,1.36,1.27,2.51,235.5,0,0,none,False,44.877,55.123,308.6,9.81,25.269,5.37988,2.55667,0.714,5.5319,-0.01988,-0.01738
20.8,719.0,1.44,0.61,0.53,1.21,94.0,1,0,none,False,79.026,20.974,722.243,9.81,31.589,4.57573,1.04794,-1.9802,-1.3656,0.06656,-0.00292
51.1,324.5,3.19,1.27,0.96,2.71,259.9,0,0,none,False,48.746,51.254,331.737,9.81,24.75,5.44193,2.57137,0.3916,-7.771,-0.04573,0.03153
28.7,678.0,1.31,0.63,0.57,0.97,100.4,1,0,none,False,71.084,28.916,677.813,9.81,31.446,4.59504,1.05015,0.1605,-0.0087,-0.07584,0.00888
50.5,306.5,3.17,0.97,1.06,2.88,257.0,0,0,none,False,49.182,50.818,311.436,9.81,24.713,5.44631,2.57241,-0.4376,-4.5994,-0.04056,0.00714
33.6,613.5,1.41,0.51,0.62,1.17,94.3,1,0,none,False,66.153,33.847,619.456,9.81,31.905,4.53279,1.04301,-0.0956,-5.6328,0.04686,-0.00954
6.6,1068.0,0.23,0.09,0.07,0.2,3.6,2,0,none,False,93.734,6.266,1069.641,9.81,39.644,3.37366,0.03599,0.948,-2.5744,0.0385,0.02453
5.3,21.5,3.77,1.78,1.38,3.01,188.6,0,1,inverted_physics,False,55.932,44.068,405.987,9.81,24.581,5.46199,2.57611,-0.6278,1.6449,-0.00858,-0.0237
22.0,726.0,1.46,0.49,0.7,1.1,96.6,1,0,none,False,78.166,21.834,728.859,9.81,31.008,4.65384,1.05685,2.6015,-5.27,0.06116,0.01355
52.4,323.0,3.19,1.04,1.14,2.83,237.2,0,0,none,False,47.573,52.427,324.367,9.81,27.263,5.13631,2.49812,1.0736,-2.2689,-0.02216,0.09306
64.6,236.5,3.15,1.15,0.99,2.76,221.4,0,0,none,False,36.426,63.574,242.278,9.81,25.621,5.3374,2.54655,2.0344,-7.9562,-0.02295,-0.00116
48.6,371.5,3.21,1.03,1.04,2.84,261.1,0,0,none,False,50.766,49.234,371.918,9.81,24.191,5.50816,2.58697,5.227,-5.5046,-0.0402,0.02942
24.5,681.5,1.48,0.54,0.52,1.3,100.9,1,0,none,False,75.94,24.06,688.532,9.81,32.082,4.5086,1.04022,-0.232,-6.6189,0.05348,0.05468
12.7,975.0,0.14,0.03,0.06,0.12,4.3,2,0,none,False,87.678,12.322,973.153,9.81,35.574,4.01131,0.03925,4.562,-2.6668,0.00664,-0.03584
64.1,231.5,3.12,1.42,0.98,2.6,234.7,0,0,none,False,35.094,64.906,238.733,9.81,25.696,5.32841,2.54441,-1.0063,-6.0452,-0.04024,-0.00969
0.0,0.0,0.0,0.0,0.01,0.02,0.0,0,1,signal_dropout,True,53.626,46.374,371.874,9.81,24.437,5.47905,2.58012,2.1695,-0.7464,0.05757,-0.00681
0.0,0.0,0.0,0.0,0.01,-0.01,0.0,0,1,signal_dropout,True,46.211,53.789,303.199,9.81,25.143,5.39496,2.56025,-1.8923,1.7054,-0.00075,-0.03123
50.2,354.0,3.19,1.32,1.57,2.46,245.8,0,0,none,False,49.713,50.287,352.129,9.81,26.004,5.29102,2.53547,-4.7661,6.5384,-0.02403,0.04785
57.8,304.0,3.25,1.07,1.16,2.87,257.5,0,0,none,False,42.461,57.539,309.748,9.81,24.689,5.44921,2.57309,0.9913,-6.8445,0.01506,0.0245
53.9,317.5,3.32,1.23,1.05,2.91,248.3,0,0,none,False,46.1,53.9,318.809,9.81,22.736,5.67796,2.62654,-3.2678,1.9108,-0.04257,0.09295
28.3,579.5,1.48,0.69,0.5,1.23,105.4,1,0,none,False,71.221,28.779,582.813,9.81,31.153,4.63443,1.05464,-1.3824,-1.9565,0.06468,0.03428
6.4,1117.0,0.14,0.06,0.07,0.11,1.8,2,0,none,False,93.502,6.498,1122.772,9.81,39.295,3.43127,0.0363,-3.5742,-2.3215,0.02486,-0.04643
57.0,298.5,3.18,1.37,1.23,2.59,248.9,0,0,none,False,42.967,57.033,299.346,9.81,23.445,5.59569,2.60744,-1.1357,0.2661,-0.0571,-0.01596
44.2,389.5,3.27,1.19,1.03,2.82,256.5,0,0,none,False,55.588,44.412,393.336,9.81,23.216,5.62241,2.61366,-3.3676,-0.446,0.00309,0.01319
8.9,1044.5,0.16,0.03,0.09,0.14,0.9,2,0,none,False,91.28,8.72,1044.897,9.81,38.134,3.61853,0.03728,0.5428,-0.7221,0.02001,-0.0286
3.4,1129.0,0.1,0.04,0.02,0.12,3.6,2,0,none,False,96.829,3.171,1133.639,9.81,38.852,3.50345,0.03668,-0.5728,-4.0924,-0.00558,-0.05701
55.5,318.5,3.25,1.05,0.99,2.89,270.4,0,0,none,False,44.553,55.447,313.784,9.81,25.066,5.40422,2.56245,-0.0349,4.9206,0.01456,0.03853
51.7,344.0,3.18,1.38,1.02,2.68,220.3,0,0,none,False,48.54,51.46,349.75,9.81,25.927,5.30039,2.53771,-0.7298,-4.9963,0.03539,-0.02344
7.7,1093.5,0.16,0.03,0.04,0.12,5.1,2,0,none,False,91.993,8.007,1094.368,9.81,38.15,3.61592,0.03726,2.0169,-2.8685,0.0074,-0.0119
11.3,1005.5,0.21,0.1,0.08,0.21,6.7,2,0,none,False,88.375,11.625,1007.282,9.81,40.166,3.28662,0.03553,1.5569,-3.2866,0.04908,0.00168
52.0,328.0,3.2,1.52,1.02,2.63,242.8,0,0,none,False,48.049,51.951,333.958,9.81,24.922,5.42134,2.5665,-2.7612,-3.0742,-0.04598,0.04182
29.3,666.5,1.32,0.55,0.4,1.12,101.4,1,0,none,False,70.187,29.813,664.177,9.81,33.44,4.32001,1.01824,-1.4612,3.5358,-0.00663,-0.01966
25.0,624.0,1.34,0.65,0.49,1.11,88.3,1,0,none,False,75.0,25.0,632.48,9.81,31.587,4.57598,1.04797,-1.2691,-7.385,-0.00957,-0.02969
21.8,709.5,1.45,0.47,0.59,1.23,103.9,1,0,none,False,77.824,22.176,714.737,9.81,30.509,4.72022,1.06436,1.8876,-7.3175,0.05313,-0.00523
59.2,277.0,3.13,1.46,1.51,2.31,246.7,0,0,none,False,40.692,59.308,281.856,9.81,24.566,5.46384,2.57654,1.0814,-6.1728,-0.01509,-0.07108
31.3,583.5,1.41,0.52,0.61,1.18,98.4,1,0,none,False,68.087,31.913,582.469,9.81,31.806,4.54628,1.04456,1.8617,-0.7326,0.04098,-0.00806
57.2,282.5,3.21,1.35,1.31,2.61,239.3,0,0,none,False,42.644,57.356,287.84,9.81,26.111,5.27801,2.53235,0.5782,-5.8696,0.00487,0.04279
52.3,309.5,3.13,1.13,1.4,2.55,242.1,0,0,none,False,47.558,52.442,310.082,9.81,27.597,5.09465,2.48797,2.9834,-3.6651,0.00641,0.02285
55.3,297.5,3.07,1.52,1.23,2.39,245.5,0,0,none,False,44.318,55.682,302.184,9.81,27.09,5.15774,2.50333,0.8385,-5.6186,-0.05374,-0.00019
6.3,1099.0,0.26,0.08,0.06,0.23,5.4,2,0,none,False,93.634,6.366,1104.216,9.81,37.454,3.72547,0.03782,-2.5752,-2.4533,0.05592,0.04085
54.1,311.0,3.16,1.43,1.08,2.65,260.2,0,0,none,False,45.649,54.351,317.587,9.81,26.279,5.25757,2.52744,-1.8286,-4.5645,0.0039,-7e-05
6.7,1161.0,0.17,0.05,0.1,0.19,7.4,2,0,none,False,93.59,6.41,1161.104,9.81,37.476,3.72212,0.03781,2.7489,-2.6627,0.00744,-0.00598
9.4,1068.0,0.18,0.07,0.07,0.14,2.0,2,0,none,False,90.55,9.45,1070.422,9.81,37.581,3.70562,0.03772,0.7377,-2.9771,0.00049,0.01287
8.6,1128.0,0.2,0.11,0.12,0.16,3.7,2,0,none,False,91.474,8.526,1131.84,9.81,37.775,3.67519,0.03757,-1.2048,-2.7558,0.02142,0.01142
54.0,287.0,3.12,1.06,1.28,2.62,255.2,0,0,none,False,45.592,54.408,291.584,9.81,27.702,5.08152,2.48476,-0.2632,-4.4766,0.0274,-0.00729
62.6,256.5,3.16,1.08,1.3,2.67,253.2,0,0,none,False,37.602,62.398,261.375,9.81,25.557,5.34515,2.5484,1.5133,-6.2799,-0.01445,-0.00228
2.6,1124.0,0.17,0.04,0.06,0.16,5.2,2,0,none,False,98.0,2.0,1126.864,9.81,39.576,3.3849,0.03605,-1.6377,-1.3682,0.01348,-0.00593
58.9,276.5,3.28,1.33,1.1,2.8,248.2,0,0,none,False,40.683,59.317,282.924,9.81,21.766,5.78923,2.65215,0.7043,-6.9118,-0.01443,-0.00493
62.6,242.5,3.18,1.22,0.95,2.74,260.1,0,0,none,False,37.238,62.762,245.572,9.81,25.369,5.36779,2.55379,-4.0604,0.84,-0.0378,0.03499
20.0,739.0,1.26,0.47,0.59,1.02,105.8,1,0,none,False,80.157,19.843,736.387,9.81,31.481,4.59038,1.04961,0.9534,1.482,-0.06577,-0.04975
59.3,294.0,2.99,1.05,1.29,2.47,238.3,0,0,none,False,40.51,59.49,287.612,9.81,29.025,4.91365,2.44338,-0.8609,7.1953,-0.0308,-0.03071
54.0,307.0,3.3,1.44,1.38,2.63,253.1,0,0,none,False,45.968,54.032,313.158,9.81,21.439,5.82638,2.66065,-0.7825,-5.2724,-0.05266,0.04194
64.5,224.5,3.11,1.04,1.06,2.78,235.4,0,0,none,False,35.804,64.196,228.781,9.81,24.957,5.41726,2.56554,1.4588,-5.5425,-0.06054,-0.03169
65.6,225.0,3.09,1.13,1.13,2.63,254.0,0,0,none,False,34.143,65.857,228.231,9.81,27.789,5.0706,2.48209,1.1689,-4.3399,-0.01331,0.00334
57.0,278.0,3.18,1.57,1.2,2.5,233.1,0,0,none,False,42.969,57.031,269.617,9.81,24.941,5.41911,2.56597,1.1228,7.5088,-0.02995,0.01248
52.8,324.0,3.03,1.41,1.02,2.43,224.1,0,0,none,False,47.83,52.17,331.353,9.81,27.804,5.0687,2.48163,-1.5511,-5.7621,-0.01664,-0.05203
11.2,1025.5,0.21,0.11,0.04,0.21,2.0,2,0,none,False,88.942,11.058,1027.206,9.81,39.393,3.41508,0.03621,0.4866,-2.2306,0.07807,-0.02683
7.6,1072.5,0.15,0.07,0.07,0.12,4.6,2,0,none,False,92.426,7.574,1076.011,9.81,39.205,3.44605,0.03638,0.4035,-3.9759,-0.03262,0.01682
0.0,0.0,0.0,-0.02,0.0,0.0,0.0,0,1,signal_dropout,True,42.719,57.281,292.437,9.81,26.059,5.28432,2.53386,1.4375,2.6624,0.0733,-0.02898
7.9,1033.5,0.12,0.02,0.03,0.09,4.8,2,0,none,False,92.049,7.951,1036.943,9.81,37.077,3.78389,0.03812,0.7164,-4.2239,-0.01044,-0.03321
40.6,408.0,3.14,1.03,1.55,2.54,261.4,0,0,none,False,59.526,40.474,412.747,9.81,25.366,5.36816,2.55388,-0.8474,-3.6535,-0.0093,-0.03689
62.5,251.5,3.18,1.25,1.58,2.42,241.1,0,0,none,False,37.007,62.993,256.066,9.81,26.591,5.21931,2.51823,-1.7885,-2.8445,-0.02114,0.06155
59.2,292.5,3.16,1.57,1.33,2.42,250.3,0,0,none,False,40.957,59.043,298.94,9.81,24.911,5.42274,2.56683,-1.2067,-5.1624,-0.01024,-0.02847
